time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2023-10-19 03:26:33.809 UTC, ,125,3170077,1648,24000,224, ,5, ,7,2,0.29, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223122464768,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697685933225, , , , ,3145728,23448, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10374,8, , , , , , , , , , ,28311552,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , 
2023-10-19 03:27:33.833 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223120904192,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697685933225, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28311552,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:28:33.851 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223119765504,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697685933225, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28311552,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:29:33.872 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223119052800,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697685933225, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28311552,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:30:33.890 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223116914688,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697685933225, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28311552,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:31:33.901 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223115829248,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697685933225, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28311552,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:32:33.914 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223115808768,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697685933225, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:33:33.927 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223115788288,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697685933225, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:34:14.639 UTC, ,125,3169853,1648,24000, , ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223116378112,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697685933225, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:34:22.383 UTC, ,125,3163637,1648,17784, , ,3,2,41,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,49,22, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223116365824,-1,-1, , , , , ,3,336, , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697686461647, , , , ,3145728,23448, , ,32,0, , , ,2, , , ,3, , , , ,32, ,2048,1, , , , ,138907,47, , , , , , , , , , ,25165824,1, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:34:55.144 UTC, ,125,3169853,1648,24000, , ,5, ,7,2,0.29, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223116296192,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697686461647, , , , ,3145728,23448, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10374,8, , , , , , , , , , ,28311552,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , 
2023-10-19 03:35:01.768 UTC, ,125,3163637,1648,17784, , ,3,2,41,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,49,22, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223116218368,12,12, , , , , ,3,336, , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697686501155, , , , ,3145728,23448, , ,32,0, , , ,2, , , ,3, , , , ,32, ,2048,1, , , , ,138907,47, , , , , , , , , , ,25165824,1, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:36:01.786 UTC, ,125,3170077,1648,24000,224, ,5, ,6,2,0.33, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223116185600,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697686501155, , , , ,3145728,23448, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10374,8, , , , , , , , , , ,29360128,1, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , 
2023-10-19 03:36:27.968 UTC, ,125,3169853,1648,24000, , ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223116152832,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697686501155, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:36:34.854 UTC, ,125,3163637,1648,17784, , ,3,2,41,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,49,22, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223116136448,-1,-1, , , , , ,3,336, , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697686594285, , , , ,3145728,23448, , ,32,0, , , ,2, , , ,3, , , , ,32, ,2048,1, , , , ,138907,47, , , , , , , , , , ,25165824,1, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:37:34.870 UTC, ,125,3170077,1648,24000,224, ,5, ,7,2,0.29, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223116062720,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697686594285, , , , ,3145728,23448, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10374,8, , , , , , , , , , ,28311552,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , 
2023-10-19 03:38:34.884 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223114563584,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697686594285, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:39:34.905 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223114399744,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697686594285, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:40:34.927 UTC, ,125,3170077,1648,24000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223114399744,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697686594285, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:41:21.577 UTC, ,125,3169853,1648,24000, , ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223114383360,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697686594285, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:41:28.804 UTC, ,125,3163637,1648,17784, , ,3,2,41,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,49,22, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223114366976,12,12, , , , , ,3,336, , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697686888237, , , , ,3145728,23448, , ,32,0, , , ,2, , , ,3, , , , ,32, ,2048,1, , , , ,138907,47, , , , , , , , , , ,25165824,1, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:42:03.096 UTC, ,125,3169853,1648,24000, , ,5, ,6,2,0.33, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223114371072,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697686888237, , , , ,3145728,23448, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10374,8, , , , , , , , , , ,28311552,1, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , 
2023-10-19 03:42:09.816 UTC, ,125,3163637,1648,17784, , ,3,2,41,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,49,22, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223119400960,-1,-1, , , , , ,3,336, , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697686929237, , , , ,3145728,23448, , ,32,0, , , ,2, , , ,3, , , , ,32, ,2048,1, , , , ,138907,47, , , , , , , , , , ,25165824,1, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:43:09.842 UTC, ,125,3170077,1648,24000,224, ,5, ,7,2,0.29, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223119380480,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697686929237, , , , ,3145728,23448, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10374,8, , , , , , , , , , ,28311552,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , 
2023-10-19 03:43:44.126 UTC, ,125,3169853,1648,24000, , ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223119364096,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697686929237, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28311552,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:43:50.631 UTC, ,125,3163637,1648,17784, , ,3,2,41,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,49,22, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223119368192,12,12, , , , , ,3,336, , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697687030055, , , , ,3145728,23448, , ,32,0, , , ,2, , , ,3, , , , ,32, ,2048,1, , , , ,138907,47, , , , , , , , , , ,25165824,1, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:44:41.748 UTC, ,125,3169853,1648,24000, , ,5, ,7,2,0.29, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223118077952,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697687030055, , , , ,3145728,23448, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10374,8, , , , , , , , , , ,28311552,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , 
2023-10-19 03:44:50.198 UTC, ,125,3163637,1648,17784, , ,3,2,41,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,49,22, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223118082048,-1,-1, , , , , ,3,336, , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697687089436, , , , ,3145728,23448, , ,32,0, , , ,2, , , ,3, , , , ,32, ,2048,1, , , , ,138907,47, , , , , , , , , , ,25165824,2, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:45:50.217 UTC, ,125,3170077,1648,24000,224, ,5, ,7,2,0.29, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223118020608,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697687089436, , , , ,3145728,23448, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10374,8, , , , , , , , , , ,28311552,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , 
2023-10-19 03:46:06.653 UTC, ,125,3169853,1648,24000, , ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223118020608,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697687089436, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28311552,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:46:15.999 UTC, ,125,3163637,1648,17784, , ,3,2,41,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,49,22, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223118012416,12,12, , , , , ,3,336, , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697687175429, , , , ,3145728,23448, , ,32,0, , , ,2, , , ,3, , , , ,32, ,2048,1, , , , ,138907,47, , , , , , , , , , ,26214400,1, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:47:16.021 UTC, ,125,3170077,1648,24000,224, ,5, ,6,2,0.33, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223117918208,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697687175429, , , , ,3145728,23448, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10374,8, , , , , , , , , , ,29360128,1, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , 
2023-10-19 03:47:38.707 UTC, ,125,3169853,1648,24000, , ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223117930496,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697687175429, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:47:46.014 UTC, ,125,3163637,1648,17784, , ,3,2,41,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,49,22, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223117889536,-1,-1, , , , , ,3,336, , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697687265325, , , , ,3145728,23448, , ,32,0, , , ,2, , , ,3, , , , ,32, ,2048,1, , , , ,138907,47, , , , , , , , , , ,25165824,1, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:48:31.981 UTC, ,125,3169853,1648,24000, , ,5, ,7,2,0.29, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223119851520,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697687265325, , , , ,3145728,23448, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10374,8, , , , , , , , , , ,28311552,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , 
2023-10-19 03:48:40.778 UTC, ,125,3163637,1648,17784, , ,3,2,41,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,49,22, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223119859712,12,12, , , , , ,3,336, , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697687320225, , , , ,3145728,23448, , ,32,0, , , ,2, , , ,3, , , , ,32, ,2048,1, , , , ,138907,47, , , , , , , , , , ,25165824,1, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:49:30.607 UTC, ,125,3169853,1648,24000, , ,5, ,7,2,0.29, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223119855616,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697687320225, , , , ,3145728,23448, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10374,8, , , , , , , , , , ,28311552,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , 
2023-10-19 03:49:51.227 UTC, ,125,3163637,1648,17784, , ,3,2,41,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,49,22, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223119753216,12,12, , , , , ,3,336, , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697687390659, , , , ,3145728,23448, , ,32,0, , , ,2, , , ,3, , , , ,32, ,2048,1, , , , ,138907,47, , , , , , , , , , ,26214400,1, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 03:50:51.242 UTC, ,125,3170077,1648,24000,224, ,5, ,6,2,0.33, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223119720448,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697687390659, , , , ,3145728,23448, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10374,8, , , , , , , , , , ,29360128,1, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , 
2023-10-19 03:51:01.820 UTC, ,125,3169853,1648,24000, , ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223119618048,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697687390659, , , , ,3145728,23448, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
